update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
177,362496,-3.425,0.0,0.0,0.0,0.000615,5.0339,0.903959
178,364544,-8.4825,0.0,0.0,0.0,0.002649,10.011085,0.906708
179,366592,-6.1425,0.0,0.0,0.0,-0.002822,9.531569,0.950186
180,368640,-2.6625,0.13333,687.42114,9033333.33333,-0.003851,9.699691,0.976751
181,370688,-5.715,0.0,0.0,0.0,0.000803,6.36154,0.933484
182,372736,-6.24,0.0,0.0,0.0,-0.000213,9.894206,0.954979
183,374784,-3.215,0.0,0.0,0.0,-0.003916,7.024728,0.962278
184,376832,-1.665,0.0,0.0,0.0,-0.005454,7.607935,0.92888
185,378880,-3.7575,0.0,0.0,0.0,-0.000545,10.165079,0.981465
186,380928,-7.5725,0.0,0.0,0.0,-0.004979,7.877865,0.957376
187,382976,-3.71,0.0,0.0,0.0,-0.004464,8.776907,0.934417
188,385024,-6.57,0.0,0.0,0.0,0.000271,8.734772,0.972495
189,387072,-6.41,0.0,0.0,0.0,-0.004063,7.537251,0.935809
190,389120,-3.425,0.03333,104.0978,466666.66667,-0.003713,5.758751,0.886017
191,391168,-3.6925,0.0,0.0,0.0,-0.00254,10.188855,0.910628
192,393216,-3.2475,0.0,0.0,0.0,-0.00203,7.85921,0.928914
193,395264,-5.335,0.0,0.0,0.0,-0.004404,7.7922,0.875811
194,397312,-5.1975,0.0,0.0,0.0,0.000883,8.253178,0.956945
195,399360,-5.1225,0.0,0.0,0.0,0.000831,10.405588,0.923566
196,401408,-4.4575,0.0,0.0,0.0,-0.003606,10.870543,0.943238
197,403456,-5.855,0.0,0.0,0.0,0.000827,9.285021,0.98668
198,405504,-5.0525,0.0,0.0,0.0,-0.003963,7.514993,0.952819
199,407552,-4.98,0.0,0.0,0.0,0.000898,7.927512,0.924418
200,409600,-2.6325,0.23333,905.78822,6488212.08209,-0.000874,9.279709,0.944633
201,411648,-4.7875,0.0,0.0,0.0,-0.005539,7.392351,0.95989
202,413696,-2.6475,0.0,0.0,0.0,-0.000762,9.501613,0.964354
203,415744,-5.22,0.0,0.0,0.0,-0.002197,7.345981,0.915752
204,417792,-2.835,0.0,0.0,0.0,0.002734,9.374539,0.95462
205,419840,-4.1275,0.0,0.0,0.0,-0.002639,8.751683,0.964242
206,421888,-5.3125,0.0,0.0,0.0,-0.004189,7.537674,0.925456
207,423936,-5.815,0.0,0.0,0.0,-0.001386,6.859419,0.908462
208,425984,-2.595,0.0,0.0,0.0,-0.002701,7.561257,0.925204
209,428032,-4.4625,0.0,0.0,0.0,-0.000408,8.086117,0.948062
210,430080,-7.535,0.33333,1745.4291,7566666.66667,-0.00098,6.703212,0.880297
211,432128,-3.85,0.0,0.0,0.0,-0.00027,9.109237,0.915225
212,434176,-6.0775,0.0,0.0,0.0,-0.002061,11.137765,0.966305
213,436224,-5.53,0.0,0.0,0.0,0.001597,7.893078,0.953678
214,438272,-5.61,0.0,0.0,0.0,-0.003322,9.673222,0.928094
215,440320,-4.2125,0.0,0.0,0.0,0.000315,8.386975,0.893189
216,442368,-5.6475,0.0,0.0,0.0,-0.001734,9.326822,0.925243
217,444416,-3.0675,0.0,0.0,0.0,-0.001501,7.79208,0.944871
218,446464,-3.7425,0.0,0.0,0.0,0.003927,7.759725,0.88484
219,448512,-4.0375,0.0,0.0,0.0,-0.000368,8.302681,0.881718
220,450560,-7.7725,0.03333,104.0978,333333.33333,-0.002144,5.710767,0.901766
221,452608,-5.4325,0.0,0.0,0.0,-0.000843,9.020157,0.887964
222,454656,-3.2175,0.0,0.0,0.0,-0.002178,8.0046,0.945989
223,456704,-6.135,0.0,0.0,0.0,-0.000824,8.757838,0.930169
224,458752,-3.09,0.0,0.0,0.0,-0.004477,8.239864,0.927592
225,460800,-6.1375,0.0,0.0,0.0,-0.004457,7.017069,0.9222
226,462848,-4.695,0.0,0.0,0.0,-0.002992,7.191027,0.948293
227,464896,-7.425,0.0,0.0,0.0,-0.002016,8.5224,0.936419
228,466944,0.4525,0.0,0.0,0.0,-0.002931,9.760639,0.958096
229,468992,-3.355,0.0,0.0,0.0,-0.00187,7.826731,0.958939
230,471040,-2.2675,0.13333,232.2053,4873449.76146,-0.000456,8.192546,0.996862
231,473088,-3.07,0.0,0.0,0.0,-0.002584,7.454892,0.933906
232,475136,-6.3325,0.0,0.0,0.0,-0.003233,7.558234,0.910741
233,477184,-6.1675,0.0,0.0,0.0,-0.000917,6.026742,0.967629
234,479232,-2.58,0.0,0.0,0.0,-0.001617,6.949489,0.914168
235,481280,-2.7525,0.0,0.0,0.0,-0.000892,8.583055,0.925864
