update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
253,518144,-5.545,0.0,0.0,0.0,-0.002765,7.348159,0.890691
254,520192,-3.4175,0.0,0.0,0.0,-0.006301,9.269206,0.923842
255,522240,-6.425,0.0,0.0,0.0,-0.005131,7.193043,0.908491
256,524288,-3.9325,0.0,0.0,0.0,-0.005438,7.574084,0.863163
257,526336,-3.2625,0.0,0.0,0.0,-0.003457,6.58121,0.868462
258,528384,-5.4725,0.0,0.0,0.0,-0.004686,7.107813,0.903838
259,530432,-4.365,0.0,0.0,0.0,-0.002254,7.045404,0.885364
260,532480,-5.75,0.26667,961.49415,6145979.42234,-0.004302,8.84274,0.918356
261,534528,-6.4075,0.0,0.0,0.0,-0.003639,8.648398,0.894133
262,536576,-3.615,0.0,0.0,0.0,-0.002809,8.624266,0.901806
263,538624,-4.8975,0.0,0.0,0.0,-0.004178,7.549505,0.859794
264,540672,-3.24,0.0,0.0,0.0,-0.004556,9.069185,0.90931
265,542720,-4.0525,0.0,0.0,0.0,-0.004116,7.082673,0.890231
266,544768,-3.85,0.0,0.0,0.0,-0.003101,5.603742,0.853221
267,546816,-2.46,0.0,0.0,0.0,0.001942,8.089319,0.910751
268,548864,-4.965,0.0,0.0,0.0,-0.005224,8.407556,0.887227
269,550912,-3.4975,0.0,0.0,0.0,-0.004024,6.324298,0.856964
270,552960,-4.71,0.13333,426.81946,2966666.66667,-0.003259,6.458077,0.870649
271,555008,-6.3175,0.0,0.0,0.0,-0.002546,5.19975,0.828679
272,557056,-5.15,0.0,0.0,0.0,-0.004464,5.690555,0.849456
273,559104,-2.815,0.0,0.0,0.0,-0.005745,5.762689,0.850828
274,561152,-3.4075,0.0,0.0,0.0,-0.000282,4.957555,0.88141
275,563200,-4.2525,0.0,0.0,0.0,-0.003628,5.972439,0.857158
276,565248,-4.3225,0.0,0.0,0.0,-0.002978,6.126959,0.864488
277,567296,-2.6875,0.0,0.0,0.0,-0.005677,5.305413,0.901129
278,569344,-4.83,0.0,0.0,0.0,-0.00326,7.177561,0.863087
