update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
169,346112,-3.855,0.0,0.0,0.0,0.003333,8.023733,0.968349
170,348160,-5.765,0.24,679.31633,5876629.97402,0.001649,8.833486,0.987613
171,350208,-6.0175,0.0,0.0,0.0,-0.002406,7.727083,0.973631
172,352256,-6.17,0.0,0.0,0.0,-0.001315,6.967571,0.950856
173,354304,-4.7525,0.0,0.0,0.0,0.000498,11.004848,0.953468
174,356352,-5.6475,0.0,0.0,0.0,0.001111,8.313052,0.952826
175,358400,-7.215,0.0,0.0,0.0,0.001955,7.997946,0.93733
176,360448,-2.865,0.0,0.0,0.0,-0.000298,7.745867,0.953438
177,362496,-3.39,0.0,0.0,0.0,-0.000521,10.51306,0.955611
178,364544,-3.6475,0.0,0.0,0.0,0.00353,10.086518,0.959458
179,366592,-5.1875,0.0,0.0,0.0,-0.002639,8.30272,0.905184
180,368640,-3.535,0.38,1251.84299,6100000.0,-0.000781,9.073496,0.979822
181,370688,-0.31,0.0,0.0,0.0,0.004193,12.803868,0.944369
182,372736,-4.1625,0.0,0.0,0.0,-0.001408,9.026004,0.900002
183,374784,-5.3375,0.0,0.0,0.0,-0.001692,5.429867,0.871494
184,376832,-3.9725,0.0,0.0,0.0,0.003807,8.355795,0.913394
185,378880,-5.28,0.0,0.0,0.0,-0.000944,9.183214,0.95379
186,380928,-4.88,0.0,0.0,0.0,0.001257,9.608793,0.927655
187,382976,-5.36,0.0,0.0,0.0,0.001852,9.192935,0.961472
188,385024,-3.1175,0.0,0.0,0.0,-0.001038,6.392717,0.908937
189,387072,-1.9525,0.0,0.0,0.0,0.004122,10.763645,0.942067
190,389120,-5.195,0.04,151.78557,2240000.0,0.00174,8.77631,0.964624
191,391168,-7.3,0.0,0.0,0.0,-0.000971,10.068836,0.915571
192,393216,-5.745,0.0,0.0,0.0,0.001839,7.437178,0.940842
193,395264,-4.565,0.0,0.0,0.0,-0.001905,8.165706,0.931699
194,397312,-5.475,0.0,0.0,0.0,0.000334,7.03309,0.947251
195,399360,-4.265,0.0,0.0,0.0,-0.00165,8.366981,0.92423
196,401408,-6.855,0.0,0.0,0.0,-0.00253,7.209922,0.911294
197,403456,-6.475,0.0,0.0,0.0,0.004931,6.508708,0.931169
198,405504,-5.235,0.0,0.0,0.0,-0.003512,9.793301,0.935414
199,407552,-4.2625,0.0,0.0,0.0,0.006244,6.83232,0.944026
200,409600,-3.94,0.36,1863.94205,7943127.91021,0.003322,8.170457,0.923277
201,411648,-4.335,0.0,0.0,0.0,-0.002134,9.361654,0.982717
202,413696,-3.85,0.0,0.0,0.0,-0.000766,7.848269,0.940366
203,415744,-0.42,0.0,0.0,0.0,0.00069,8.851164,0.936156
204,417792,-4.3525,0.0,0.0,0.0,0.001246,7.952945,0.905581
205,419840,-6.185,0.0,0.0,0.0,-0.001133,7.214687,0.900337
206,421888,-4.9725,0.0,0.0,0.0,0.00101,7.44598,0.989884
207,423936,-2.245,0.0,0.0,0.0,-0.001453,9.019109,0.90661
208,425984,-5.6475,0.0,0.0,0.0,-0.000815,8.155135,0.916912
209,428032,-3.2225,0.0,0.0,0.0,-0.001421,7.636967,0.907925
210,430080,-4.51,0.28,905.40592,4860000.0,0.000438,8.333221,0.952046
211,432128,-4.385,0.0,0.0,0.0,0.002989,5.947552,0.907315
212,434176,-5.4925,0.0,0.0,0.0,0.002312,9.305435,0.935692
213,436224,-2.7975,0.0,0.0,0.0,0.001641,9.954031,0.954316
214,438272,-4.75,0.0,0.0,0.0,0.002025,7.361637,0.931233
215,440320,-4.2425,0.0,0.0,0.0,0.001222,7.531791,0.907023
216,442368,-5.285,0.0,0.0,0.0,0.001952,5.685263,0.881414
217,444416,-4.415,0.0,0.0,0.0,0.002774,7.013451,0.882278
218,446464,-2.1325,0.0,0.0,0.0,0.001329,8.341991,0.893236
219,448512,-3.1925,0.0,0.0,0.0,0.004538,8.523009,0.880842
220,450560,-2.7775,0.02,62.45868,1280000.0,0.001584,7.678009,0.857054
221,452608,-5.7675,0.0,0.0,0.0,0.004011,9.240945,0.876302
222,454656,-3.115,0.0,0.0,0.0,-0.000192,6.515224,0.854555
223,456704,-1.6975,0.0,0.0,0.0,-0.002667,8.227368,0.905197
224,458752,-4.665,0.0,0.0,0.0,-0.001008,7.308958,0.857909
225,460800,0.3925,0.0,0.0,0.0,0.002412,9.143893,0.894993
226,462848,-4.23,0.0,0.0,0.0,-0.00034,9.064481,0.859618
227,464896,-1.7725,0.0,0.0,0.0,0.002248,7.98973,0.923019
228,466944,0.8325,0.0,0.0,0.0,0.006717,6.87981,0.921293
229,468992,-2.435,0.0,0.0,0.0,-0.000782,9.027864,0.895795
230,471040,-1.84,0.28,948.97187,5084782.66621,0.005608,5.774294,0.911275
231,473088,-4.615,0.0,0.0,0.0,-0.003007,7.227395,0.939066
232,475136,-3.425,0.0,0.0,0.0,0.003939,7.265097,0.935239
233,477184,-5.2675,0.0,0.0,0.0,0.001507,7.434136,0.955743
234,479232,-1.7275,0.0,0.0,0.0,-0.001441,7.298048,0.940673
235,481280,-5.6325,0.0,0.0,0.0,2e-06,6.984485,0.946292
236,483328,-3.4875,0.0,0.0,0.0,-0.001677,8.726959,0.939521
237,485376,-3.155,0.0,0.0,0.0,0.000238,6.76018,0.927689
238,487424,-2.045,0.0,0.0,0.0,-0.00147,7.768204,0.935585
239,489472,-4.6025,0.0,0.0,0.0,-0.000696,5.973516,0.899304
240,491520,-5.995,0.24,1104.81711,4760000.0,-0.001184,5.884409,0.879935
241,493568,-5.7575,0.0,0.0,0.0,0.000297,7.978828,0.907926
242,495616,-3.5425,0.0,0.0,0.0,-0.001674,6.225622,0.907783
243,497664,-3.9475,0.0,0.0,0.0,-0.000565,7.829915,0.898681
244,499712,-5.55,0.0,0.0,0.0,0.000144,8.341723,0.892125
245,501760,-7.79,0.0,0.0,0.0,0.002453,7.16312,0.896877
246,503808,-5.3125,0.0,0.0,0.0,0.001417,7.656068,0.879022
247,505856,-3.32,0.0,0.0,0.0,-0.000853,7.501211,0.885615
248,507904,-2.1275,0.0,0.0,0.0,-0.000421,8.575923,0.903918
249,509952,-2.9875,0.0,0.0,0.0,0.002388,10.31663,0.918354
250,512000,-5.32,0.04,205.54438,3520000.0,0.002725,7.179551,0.895789
251,514048,-3.6775,0.0,0.0,0.0,-0.000842,11.648497,0.88136
252,516096,-8.7625,0.0,0.0,0.0,0.000884,13.062629,0.913114
253,518144,-7.305,0.0,0.0,0.0,0.003904,10.28074,0.885743
254,520192,-6.56,0.0,0.0,0.0,0.002038,10.486759,0.956704
255,522240,-3.495,0.0,0.0,0.0,0.002198,8.898758,0.900544
256,524288,-7.0925,0.0,0.0,0.0,-0.000154,9.007637,0.931037
257,526336,-6.045,0.0,0.0,0.0,0.004037,6.686892,0.950417
258,528384,-3.95,0.0,0.0,0.0,0.002952,8.451069,0.937273
259,530432,-5.28,0.0,0.0,0.0,0.005933,7.268402,0.948415
260,532480,-7.735,0.44,1684.99791,6041563.93109,-0.00322,9.235125,0.958926
261,534528,-3.7175,0.0,0.0,0.0,-0.000327,7.238837,0.929455
262,536576,-3.8225,0.0,0.0,0.0,-0.000247,7.522613,0.941836
263,538624,-1.98,0.0,0.0,0.0,0.001813,8.501344,0.916102
264,540672,-0.46,0.0,0.0,0.0,0.001387,8.049035,0.959679
265,542720,-2.25,0.0,0.0,0.0,0.002271,7.542941,0.919216
266,544768,-1.7925,0.0,0.0,0.0,0.00538,9.585972,0.929595
267,546816,-3.25,0.0,0.0,0.0,-0.004577,6.941161,0.895352
268,548864,-4.42,0.0,0.0,0.0,-0.003673,8.128349,0.923289
269,550912,-2.9775,0.0,0.0,0.0,0.000424,9.13217,0.971462
270,552960,-3.195,0.34,1364.21129,4260000.0,-0.000298,7.249407,0.944336
271,555008,-6.895,0.0,0.0,0.0,-0.001417,9.639357,0.945769
272,557056,-4.82,0.0,0.0,0.0,-0.003793,10.119777,0.963197
273,559104,-5.92,0.0,0.0,0.0,0.000281,7.295474,0.938009
274,561152,-5.0125,0.0,0.0,0.0,-0.001352,8.762159,0.965658
275,563200,-3.2675,0.0,0.0,0.0,-0.003266,10.236057,0.9401
276,565248,-5.0075,0.0,0.0,0.0,0.002001,9.966701,0.915334
277,567296,-1.7975,0.0,0.0,0.0,0.001791,8.902012,0.962726
278,569344,-9.425,0.0,0.0,0.0,-0.000197,8.624222,0.949931
279,571392,-6.785,0.0,0.0,0.0,0.000873,9.31596,0.927198
280,573440,-3.2025,0.06,236.89824,3200000.0,-0.003861,7.923452,0.940954
281,575488,-0.93,0.0,0.0,0.0,-0.003546,8.588238,0.964102
282,577536,-5.9025,0.0,0.0,0.0,-0.004621,10.90473,0.950626
283,579584,-4.2525,0.0,0.0,0.0,-0.00145,9.592448,0.944698
284,581632,-3.885,0.0,0.0,0.0,3.8e-05,8.920614,0.958336
285,583680,-2.5525,0.0,0.0,0.0,-0.005333,10.917285,0.963762
286,585728,-6.3025,0.0,0.0,0.0,-0.002631,7.860484,0.937982
287,587776,-2.2175,0.0,0.0,0.0,-0.003573,9.885864,0.960598
288,589824,-6.035,0.0,0.0,0.0,-0.000993,7.45391,0.930315
289,591872,-2.735,0.0,0.0,0.0,0.000573,9.956706,0.916468
290,593920,-6.9,0.3,954.16989,7908708.33551,0.000824,8.556327,0.941588
291,595968,-4.775,0.0,0.0,0.0,0.001934,8.347451,0.915191
292,598016,-3.52,0.0,0.0,0.0,-0.002443,6.264366,0.869536
293,600064,-6.0675,0.0,0.0,0.0,0.005275,7.929103,0.924853
294,602112,-5.1525,0.0,0.0,0.0,-0.001222,6.968213,0.898398
295,604160,-5.105,0.0,0.0,0.0,0.003679,7.020055,0.875571
296,606208,-3.7275,0.0,0.0,0.0,-0.003837,6.908589,0.876488
297,608256,0.33,0.0,0.0,0.0,0.001151,8.396419,0.902272
298,610304,-4.9125,0.0,0.0,0.0,0.000185,6.499064,0.910506
299,612352,-5.1175,0.0,0.0,0.0,0.001758,6.339921,0.897326
300,614400,-3.86,0.26,1006.4616,4700000.0,0.000242,6.28747,0.887314
301,616448,-1.305,0.0,0.0,0.0,-0.002183,8.148878,0.929894
302,618496,-0.9475,0.0,0.0,0.0,0.000958,7.879188,0.930648
303,620544,-6.1775,0.0,0.0,0.0,0.001604,8.946905,0.930187
304,622592,-4.7325,0.0,0.0,0.0,0.000614,8.135882,0.966635
305,624640,-6.3025,0.0,0.0,0.0,-0.003703,8.088756,0.944751
306,626688,-5.17,0.0,0.0,0.0,-0.002151,8.551639,0.915875
307,628736,-3.6325,0.0,0.0,0.0,-0.002924,8.8723,0.938041
308,630784,-3.5175,0.0,0.0,0.0,0.002453,8.684719,0.934709
309,632832,-2.8575,0.0,0.0,0.0,-0.00178,8.562294,0.878268
310,634880,-4.175,0.04,139.91638,4160000.0,-0.001349,9.414059,0.902131
311,636928,-6.1775,0.0,0.0,0.0,-0.002296,11.311516,0.895842
312,638976,-6.24,0.0,0.0,0.0,-0.001749,12.753674,0.892965
313,641024,-2.2575,0.0,0.0,0.0,0.002868,8.39556,0.875245
314,643072,-5.4175,0.0,0.0,0.0,0.001419,9.447754,0.930324
315,645120,-6.6275,0.0,0.0,0.0,0.001529,8.798959,0.913887
316,647168,-3.12,0.0,0.0,0.0,0.002124,9.407268,0.950754
317,649216,-6.7275,0.0,0.0,0.0,0.00463,10.466138,0.935114
318,651264,-5.2175,0.0,0.0,0.0,0.000674,9.77864,0.884607
319,653312,-5.6325,0.0,0.0,0.0,0.000839,6.942218,0.884597
320,655360,-4.505,0.18,502.58538,6381874.72484,-0.002609,7.036417,0.917809
321,657408,-8.5125,0.0,0.0,0.0,-0.003325,9.420913,0.957078
322,659456,-4.77,0.0,0.0,0.0,-0.000392,6.677946,0.925781
323,661504,-4.3125,0.0,0.0,0.0,-0.002834,8.111354,0.87725
324,663552,-2.86,0.0,0.0,0.0,0.000376,7.56945,0.904811
325,665600,-5.08,0.0,0.0,0.0,-0.000301,7.897575,0.903587
326,667648,-4.4775,0.0,0.0,0.0,-0.000438,7.252332,0.893691
327,669696,-2.49,0.0,0.0,0.0,0.000777,7.812058,0.91528
328,671744,-5.145,0.0,0.0,0.0,-0.00029,7.698455,0.927074
329,673792,-7.2725,0.0,0.0,0.0,-0.001815,9.467621,0.899642
330,675840,-2.5425,0.3,1234.47016,5200000.0,-0.002604,7.544555,0.899104
331,677888,-3.615,0.0,0.0,0.0,-0.000435,6.388394,0.888699
332,679936,-3.4475,0.0,0.0,0.0,-0.001363,7.683826,0.915256
333,681984,-5.575,0.0,0.0,0.0,-0.000655,7.924272,0.843086
